,state,keyword,corr_case,corr_death
2046,Nevada,covid rapid test,0.2090489699076698,0.17603511000830502
2047,Illinois,covid rapid test,0.35329414031944684,0.023222096528848834
2048,Florida,covid rapid test,0.35211003920535233,0.09248062914957766
2049,Kentucky,covid rapid test,,
2050,Alabama,urgent care covid testing,,
2051,Alaska,urgent care covid testing,,
2052,Arizona,urgent care covid testing,,
2053,Arkansas,urgent care covid testing,,
2054,California,urgent care covid testing,,
2055,Colorado,urgent care covid testing,,
2056,Connecticut,urgent care covid testing,,
2057,Delaware,urgent care covid testing,,
2058,Georgia,urgent care covid testing,,
2059,Hawaii,urgent care covid testing,,
2060,Idaho,urgent care covid testing,,
2061,Indiana,urgent care covid testing,,
2062,Iowa,urgent care covid testing,,
2063,Kansas,urgent care covid testing,,
2064,Louisiana,urgent care covid testing,,
2065,Maine,urgent care covid testing,,
2066,Montana,urgent care covid testing,,
2067,Nebraska,urgent care covid testing,,
2068,New Hampshire,urgent care covid testing,,
2069,New Jersey,urgent care covid testing,,
2070,New Mexico,urgent care covid testing,,
2071,Maryland,urgent care covid testing,0.20386104545364986,-0.04976238813082502
2072,Massachusetts,urgent care covid testing,0.46381317356501034,-0.036946968821331624
2073,Michigan,urgent care covid testing,0.09598517072872581,-0.03044066343800733
2074,North Carolina,urgent care covid testing,,
2075,North Dakota,urgent care covid testing,,
2076,Ohio,urgent care covid testing,,
2077,Oklahoma,urgent care covid testing,,
2078,Mississippi,urgent care covid testing,,
2079,Missouri,urgent care covid testing,,
2080,Pennsylvania,urgent care covid testing,,
2081,South Carolina,urgent care covid testing,0.4139017493431532,0.1351859926570795
2082,South Dakota,urgent care covid testing,0.4417850979521723,0.2080528185107798
2083,Tennessee,urgent care covid testing,0.34362476299956274,0.38682167611447144
2084,Utah,urgent care covid testing,,
2085,Vermont,urgent care covid testing,,
2086,Virginia,urgent care covid testing,,
2087,Washington,urgent care covid testing,,
2088,Wisconsin,urgent care covid testing,,
2089,Wyoming,urgent care covid testing,,
2090,Minnesota,urgent care covid testing,,
2091,Texas,urgent care covid testing,,
2092,West Virginia,urgent care covid testing,,
2093,Rhode Island,urgent care covid testing,,
2094,Oregon,urgent care covid testing,,
2095,New York,urgent care covid testing,,
2096,Nevada,urgent care covid testing,,
2097,Illinois,urgent care covid testing,,
2098,Florida,urgent care covid testing,,
2099,Kentucky,urgent care covid testing,,
